Id,SalePrice
2171,148035.67
2172,130508.77
2173,156845.1
2174,231584.86
2175,298377.8
2176,325739.47
2177,242047.75
2178,203043.2
2179,140349.5
2180,213699.6
2181,190623.17
2182,218952.08
2183,192734.69
2184,123122.3
2185,119458.53
2186,145222.64
2187,152150.86
2188,157696.27
2189,220521.03
2190,84553.05
2191,85238.56
2192,93864.875
2193,97885.58
2194,102590.01
2195,112012.77
2196,104147.66
2197,102843.914
2198,165786.52
2199,188363.72
2200,144850.02
2201,133211.61
2202,202787.0
2203,136580.72
2204,195899.44
2205,114466.86
2206,156633.28
2207,206400.47
2208,253405.69
2209,230880.52
2210,121700.4
2211,112243.11
2212,117176.13
2213,105674.12
2214,131011.08
2215,106950.28
2216,143926.19
2217,79710.414
2218,57969.44
2219,55768.89
2220,60530.18
2221,329955.66
2222,270677.75
2223,326178.72
2224,211829.2
2225,121544.625
2226,176859.83
2227,193838.47
2228,267850.75
2229,240213.83
2230,157117.72
2231,209948.94
2232,181760.34
2233,171771.88
2234,223961.92
2235,212762.95
2236,277343.9
2237,361701.16
2238,204952.11
2239,98877.586
2240,161430.4
2241,153672.72
2242,126674.375
2243,120288.27
2244,99616.516
2245,94029.73
2246,141388.92
2247,105010.37
2248,127033.07
2249,127179.87
2250,133098.2
2251,107434.22
2252,165471.39
2253,147540.67
2254,174316.4
2255,192109.47
2256,180198.88
2257,200026.5
2258,165643.17
2259,177056.61
2260,160098.23
2261,184165.45
2262,193147.03
2263,361232.66
2264,463050.8
2265,154703.5
2266,313218.44
2267,356702.56
2268,395050.78
2269,155857.25
2270,183876.23
2271,218048.34
2272,197267.08
2273,167722.84
2274,182443.38
2275,153330.75
2276,192008.9
2277,183488.92
2278,146059.9
2279,121856.73
2280,125972.38
2281,172834.05
2282,185980.73
2283,98415.48
2284,109796.164
2285,140047.88
2286,124065.6
2287,344925.7
2288,261613.8
2289,392382.28
2290,451276.34
2291,322072.22
2292,437299.4
2293,424491.1
2294,427025.97
2295,438214.1
2296,280102.75
2297,307392.6
2298,306439.88
2299,394293.88
2300,330507.4
2301,269101.78
2302,237051.66
2303,242586.66
2304,238408.56
2305,179881.9
2306,181177.98
2307,191899.62
2308,220018.97
2309,275378.03
2310,200797.89
2311,191717.25
2312,174207.55
2313,177216.42
2314,173789.55
2315,176040.16
2316,182862.12
2317,184779.44
2318,184366.12
2319,176652.66
2320,187242.53
2321,243947.56
2322,171447.5
2323,186257.11
2324,169738.61
2325,215770.19
2326,168872.03
2327,206263.31
2328,218785.3
2329,189970.39
2330,176970.34
2331,369688.34
2332,399246.94
2333,328942.06
2334,246812.8
2335,267225.16
2336,338132.28
2337,212389.72
2338,276010.1
2339,211631.52
2340,374254.53
2341,227346.98
2342,240467.33
2343,225236.17
2344,225740.66
2345,240380.2
2346,212050.52
2347,204993.16
2348,234911.45
2349,168594.3
2350,269177.5
2351,255452.12
2352,244802.64
2353,231381.98
2354,130166.58
2355,140088.88
2356,148917.83
2357,197927.2
2358,192733.58
2359,127820.67
2360,120714.625
2361,148919.95
2362,273963.0
2363,141139.56
2364,156774.36
2365,216915.69
2366,183802.06
2367,229539.31
2368,213049.86
2369,226174.23
2370,171499.02
2371,171096.64
2372,192754.36
2373,280419.22
2374,309317.28
2375,250591.03
2376,262666.03
2377,319462.22
2378,148856.62
2379,192960.53
2380,148286.47
2381,164629.11
2382,201803.47
2383,204231.55
2384,242842.9
2385,163848.94
2386,136988.11
2387,136019.58
2388,94719.6
2389,120091.92
2390,143200.27
2391,133431.58
2392,118544.83
2393,160276.2
2394,147028.55
2395,206373.3
2396,149380.39
2397,223133.25
2398,125467.98
2399,52054.387
2400,58432.19
2401,110667.445
2402,138936.0
2403,132853.08
2404,153501.78
2405,164236.44
2406,142091.56
2407,126275.13
2408,139271.64
2409,122480.4
2410,153269.78
2411,125710.4
2412,157875.64
2413,130328.92
2414,141120.58
2415,125026.15
2416,127588.664
2417,131499.02
2418,128938.73
2419,130506.78
2420,125706.44
2421,149336.67
2422,117921.96
2423,116939.24
2424,143305.19
2425,190139.86
2426,126226.61
2427,131299.27
2428,170026.17
2429,113298.25
2430,129740.86
2431,110714.21
2432,145674.42
2433,151320.23
2434,142752.22
2435,149172.55
2436,106872.586
2437,109982.19
2438,121736.5
2439,110968.23
2440,119606.16
2441,95543.3
2442,97055.95
2443,117536.63
2444,121256.92
2445,86022.7
2446,125561.23
2447,173202.67
2448,126981.96
2449,113493.77
2450,140954.2
2451,124766.84
2452,219584.02
2453,94011.26
2454,114692.18
2455,115769.57
2456,134412.06
2457,122435.2
2458,114387.85
2459,117200.61
2460,142482.38
2461,122447.0
2462,139814.33
2463,120115.06
2464,169302.75
2465,137258.55
2466,118313.52
2467,138134.05
2468,83284.64
2469,74917.086
2470,182497.67
2471,211510.66
2472,155927.88
2473,121810.36
2474,84969.75
2475,222441.67
2476,118248.09
2477,127553.99
2478,145164.2
2479,100025.96
2480,141846.77
2481,120294.58
2482,134861.6
2483,113334.02
2484,124266.91
2485,130687.26
2486,161632.36
2487,174158.38
2488,157614.92
2489,142151.2
2490,148240.52
2491,83346.695
2492,177981.98
2493,143016.56
2494,154136.83
2495,83542.695
2496,237040.12
2497,150111.58
2498,115612.56
2499,90682.06
2500,130958.12
2501,134373.73
2502,157651.16
2503,98652.94
2504,173651.05
2505,216752.12
2506,245879.4
2507,285774.44
2508,247524.9
2509,213118.12
2510,220393.62
2511,178554.4
2512,207717.97
2513,213293.61
2514,240869.9
2515,146921.61
2516,166604.19
2517,138984.5
2518,148055.58
2519,220278.05
2520,205700.7
2521,185291.19
2522,218146.52
2523,119138.375
2524,135762.84
2525,146815.72
2526,141753.6
2527,112468.77
2528,126849.06
2529,137304.5
2530,117352.72
2531,255241.23
2532,227771.69
2533,193552.33
2534,228909.72
2535,316576.16
2536,231335.42
2537,222249.12
2538,185213.97
2539,184056.77
2540,175743.42
2541,179562.77
2542,168309.62
2543,124054.836
2544,120409.13
2545,136537.22
2546,126426.72
2547,135443.4
2548,160414.3
2549,166525.25
2550,234450.84
2551,141004.34
2552,130925.65
2553,80724.75
2554,103958.516
2555,113520.73
2556,104914.664
2557,106239.695
2558,166126.16
2559,141079.27
2560,135662.4
2561,137113.2
2562,119983.17
2563,146356.34
2564,211534.25
2565,135684.14
2566,161997.64
2567,135938.27
2568,193188.67
2569,210811.47
2570,118394.91
2571,180511.9
2572,144941.22
2573,221415.81
2574,262208.28
2575,127084.086
2576,131617.45
2577,160184.67
2578,84404.96
2579,72411.836
2580,125744.69
2581,107908.01
2582,94195.15
2583,264147.38
2584,171763.52
2585,174998.33
2586,213135.0
2587,191082.77
2588,154079.66
2589,143644.8
2590,211795.06
2591,209826.44
2592,220585.61
2593,247279.77
2594,175070.78
2595,191791.31
2596,317880.7
2597,184206.2
2598,282410.84
2599,278655.47
2600,134619.11
2601,141926.06
2602,79691.19
2603,92018.09
2604,83134.58
2605,71923.516
2606,147458.39
2607,212091.17
2608,205391.77
2609,171689.0
2610,114887.586
2611,121239.46
2612,150626.11
2613,133452.83
2614,134267.03
2615,158624.8
2616,139341.11
2617,164484.42
2618,194399.03
2619,184122.08
2620,190580.47
2621,178902.81
2622,184975.84
2623,249677.39
2624,318931.94
2625,296104.1
2626,179803.7
2627,162567.8
2628,497006.16
2629,525338.3
2630,348575.12
2631,431515.66
2632,460307.78
2633,337723.66
2634,419033.78
2635,157558.42
2636,177949.22
2637,168161.2
2638,263907.16
2639,190834.9
2640,156057.6
2641,110077.99
2642,186593.84
2643,102544.33
2644,128359.016
2645,99207.04
2646,92436.68
2647,100148.14
2648,145291.22
2649,140980.95
2650,147415.36
2651,152298.2
2652,404591.62
2653,239175.33
2654,243114.72
2655,384857.84
2656,291758.44
2657,335974.47
2658,286286.16
2659,295813.1
2660,360392.38
2661,320555.4
2662,336548.8
2663,274114.56
2664,269655.38
2665,324248.34
2666,281213.78
2667,165032.95
2668,176701.19
2669,176242.58
2670,264469.03
2671,178153.5
2672,196431.31
2673,206734.77
2674,201541.52
2675,159917.25
2676,181620.52
2677,189935.78
2678,261667.19
2679,271255.8
2680,276591.12
2681,432734.7
2682,322310.66
2683,536293.2
2684,317318.22
2685,342436.03
2686,255236.38
2687,324881.34
2688,219623.6
2689,199087.69
2690,441469.56
2691,192097.19
2692,126266.46
2693,189104.56
2694,128529.9
2695,192374.39
2696,180081.02
2697,187380.08
2698,204041.53
2699,177387.88
2700,157063.48
2701,143043.98
2702,111625.13
2703,117717.234
2704,141439.5
2705,122219.266
2706,116033.63
2707,129623.37
2708,138805.16
2709,109858.38
2710,124501.19
2711,284988.44
2712,379887.97
2713,163486.34
2714,149654.6
2715,169831.7
2716,142133.03
2717,175802.77
2718,228347.19
2719,157502.98
2720,172532.34
2721,139688.92
2722,162618.97
2723,141802.81
2724,132923.8
2725,136217.02
2726,145759.89
2727,180157.45
2728,169652.5
2729,150466.31
2730,144799.73
2731,126010.47
2732,124389.86
2733,154886.7
2734,146014.78
2735,136689.14
2736,140485.83
2737,128278.62
2738,129642.91
2739,164833.97
2740,129391.914
2741,150153.25
2742,153555.38
2743,146248.9
2744,157557.36
2745,137372.34
2746,139088.6
2747,135150.0
2748,113056.91
2749,128529.53
2750,131968.12
2751,141030.44
2752,183731.1
2753,153900.78
2754,222574.3
2755,137416.38
2756,98832.52
2757,63474.65
2758,83068.48
2759,156624.02
2760,122258.55
2761,144612.19
2762,146417.62
2763,186836.55
2764,145709.16
2765,302138.1
2766,130327.19
2767,91326.82
2768,127283.734
2769,124621.28
2770,141931.75
2771,116442.35
2772,122240.016
2773,155442.66
2774,134669.97
2775,113034.16
2776,137682.02
2777,139913.84
2778,107527.086
2779,120585.414
2780,98340.984
2781,97553.91
2782,100425.12
2783,111265.79
2784,126827.164
2785,136684.19
2786,70518.18
2787,118766.85
2788,76966.44
2789,182879.39
2790,99197.77
2791,114785.95
2792,55227.125
2793,156686.92
2794,107822.21
2795,122841.4
2796,103807.83
2797,186911.03
2798,117274.85
2799,119016.87
2800,63586.734
2801,110748.11
2802,131498.64
2803,152135.19
2804,123909.63
2805,91066.25
2806,79011.47
2807,158643.7
2808,152689.7
2809,139591.7
2810,135654.64
2811,152964.88
2812,149224.77
2813,143417.98
2814,145665.53
2815,100104.41
2816,257805.8
2817,152558.56
2818,133631.12
2819,163767.55
2820,140297.45
2821,98062.83
2822,201721.88
2823,272185.6
2824,173833.14
2825,131925.6
2826,129796.305
2827,131871.38
2828,212238.06
2829,204436.94
2830,221577.83
2831,168098.84
2832,233083.78
2833,281688.34
2834,211492.9
2835,216482.73
2836,185644.77
2837,158522.72
2838,147758.94
2839,177624.88
2840,196232.1
2841,200940.42
2842,227839.25
2843,153246.55
2844,168163.61
2845,122608.25
2846,207880.67
2847,201932.45
2848,208491.38
2849,202820.84
2850,281517.28
2851,226133.69
2852,225762.84
2853,239238.75
2854,142981.66
2855,196350.02
2856,201418.53
2857,187336.83
2858,191169.89
2859,122482.266
2860,130420.44
2861,120000.91
2862,185024.89
2863,117944.34
2864,250745.69
2865,136881.69
2866,132145.33
2867,89542.27
2868,111668.37
2869,114727.516
2870,117263.89
2871,76053.2
2872,52845.707
2873,97038.64
2874,143864.84
2875,121950.31
2876,163305.89
2877,138262.02
2878,175826.56
2879,142771.4
2880,99499.06
2881,150100.98
2882,172411.94
2883,196406.58
2884,193901.33
2885,198817.5
2886,208173.89
2887,96346.766
2888,138080.17
2889,54467.32
2890,81215.945
2891,138183.98
2892,55266.64
2893,91188.79
2894,43485.52
2895,314749.75
2896,284355.06
2897,210280.97
2898,146926.5
2899,212991.55
2900,167967.27
2901,201743.81
2902,180894.66
2903,336157.47
2904,353396.8
2905,96655.44
2906,201440.44
2907,112776.59
2908,138486.77
2909,135832.25
2910,80608.586
2911,79643.7
2912,138646.8
2913,83243.9
2914,73969.52
2915,77157.01
2916,79362.78
2917,154663.83
2918,119122.36
2919,219239.8
